receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R828556,Card,Sherri Peters,Allen-Anderson,gperez@baker.com,890.05,27-03-2024,False,False
R602576,Card,Sydney Jordan,Rangel LLC,lnguyen@torres.net,581.29,11-06-2024,False,True
R103814,Card,Wanda Richardson,Mills-Mcguire,vhuynh@fox.com,36.88,04-02-2024,False,False
R951996,Card,Christopher Jennings,Young-Lynch,bethanywhite@jones-walls.com,761.29,18-09-2024,True,False
R294626,Card,David Tran,Bennett-Santos,vanessayoung@johnson.org,330.82,07-01-2024,True,False
R572966,Card,Javier Figueroa,Smith-Collins,newmansabrina@payne.biz,880.2,17-06-2024,False,False
R758725,Card,Joshua Becker,"Smith, Gross and Rivera",shawcynthia@wilson.com,728.13,20-07-2024,False,False
R206999,Card,Heather Park,Reynolds and Sons,alyssaosborne@rasmussen.com,672.88,07-05-2024,False,True
R542475,Card,John Stokes,Smith LLC,gmolina@murphy-cruz.com,571.93,07-02-2024,False,True
R746250,Card,Ryan Parrish,Christensen-Carson,webbangela@burns.com,491.08,28-03-2024,False,False
R608092,Card,Cody Fry,"Park, Gaines and Williams",carrollsteven@michael.net,595.04,16-04-2024,False,False
R225618,Card,Derrick Anderson,Martin-Hampton,moralesyvonne@robles-valenzuela.com,366.53,03-08-2024,False,False
R9526,Card,Robert Newman,Duncan-Santiago,llloyd@smith-duncan.info,231.31,06-01-2024,False,True
R717650,Card,Jessica Padilla,Lopez-Cunningham,sonya73@dennis.org,445.99,01-01-2024,False,False
R687572,Card,Willie Proctor,"Brown, Donovan and Robinson",melissawalker@jackson.net,508.74,24-01-2024,False,False
R426330,Card,Brian Everett,Jordan Group,jennifermyers@mendoza-schultz.com,700.31,20-07-2024,False,False
R960817,Card,John Pugh,Ramos-Davis,wfrancis@robinson.com,978.54,16-07-2024,False,False
R406942,Card,Victoria Smith,Murray-Blanchard,campbellandrew@davis-perez.org,947.44,01-05-2024,False,False
R312211,Card,Bill Barrera,Martinez Group,carrieburton@jones.net,398.98,16-09-2024,False,False
R455604,Card,Kevin Frey,Berger Inc,nathanielgordon@baker.com,19.81,05-06-2024,False,False
R543550,Card,Craig Smith,"Avery, Gilbert and Archer",tcruz@turner-payne.com,68.56,08-07-2024,False,False
R592992,Card,Kevin Hernandez,Friedman-Marsh,qolsen@robinson.com,577.08,08-03-2024,False,False
R114839,Card,Jordan Morales,Hodges LLC,dgarcia@acevedo.com,87.43,12-07-2024,False,False
R83230,Card,Cynthia Murphy,Obrien-Vasquez,aaronyates@miller.com,893.03,21-05-2024,False,False
R966278,Card,Jane Case,"Lewis, Mitchell and Mathis",kristirussell@bennett-hamilton.com,893.73,29-03-2024,False,False
R779593,Card,Cody Rivera,"Hicks, Scott and Higgins",michaelbrown@adams.com,766.68,03-03-2024,False,False
R592841,Card,Lisa Sims,"Mays, Robinson and Wilson",warrenjessica@evans.org,135.4,21-05-2024,False,False
R561011,Card,Erik Clark DVM,"Chambers, Blair and Johnson",alexanderjohn@hughes.com,656.96,07-03-2024,False,False
R619814,Card,Kirsten Hines,Singh-Foster,williamsanthony@daniels-klein.com,526.22,19-09-2024,False,False
R954479,Card,Lauren Robinson,Rogers LLC,crystalprice@jackson-gardner.com,422.01,15-08-2024,False,False
R156365,Card,William Gibson,"Ayala, Bradley and Callahan",timothy31@thomas.biz,434.75,28-05-2024,False,True
R618499,Card,Chelsea Carter,Thomas Ltd,anthonymarsh@thomas.com,427.97,19-08-2024,False,False
R36058,Card,Thomas Sweeney,May LLC,proctordavid@maxwell.com,365.14,03-09-2024,False,True
R294688,Card,Joshua Freeman,Valencia-Baker,dana16@rodriguez.com,188.88,26-04-2024,False,False
R683805,Card,Karina Cook,"Mcintyre, Sanchez and Castro",lowerylaurie@bullock.info,923.2,06-06-2024,False,False
R521233,Card,Barbara Steele,Anderson and Sons,apriljenkins@carlson.com,266.2,20-06-2024,False,False
R672589,Card,Scott Hoffman,"Nguyen, Mcintosh and Ramos",wallacekimberly@lawrence.com,688.36,13-05-2024,False,True
R582205,Card,Stacy Thompson,Lee-Clements,amandakelly@lopez.biz,216.67,12-04-2024,False,False
R760075,Card,Amanda Fischer,White-Jones,ucortez@baker-white.com,288.58,29-04-2024,True,False
R895374,Card,Monica Sanders,Rios PLC,lmarsh@taylor.com,964.96,01-01-2024,False,True
R111615,Card,Michelle Rodriguez DDS,"Barnes, Jones and Williams",gibsonjennifer@bruce.org,220.84,11-06-2024,True,False
R229558,Card,Whitney Moore,Frazier-Hood,ortizbrandi@johnson.com,335.9,16-06-2024,True,False
R722364,Card,Manuel Sparks,"Wilson, Brown and Mccarthy",rodriguezkenneth@valentine.com,206.58,27-08-2024,False,False
R608959,Card,Linda Alexander,"Hughes, Harris and Yoder",wooddarren@johnson-murphy.com,948.77,04-01-2024,False,True
R75910,Card,Molly Smith,Hunter PLC,ijones@morgan.com,648.87,27-07-2024,False,True
R555124,Card,Molly Strong,Mendez Ltd,michaelmason@cooper-carter.com,452.36,02-05-2024,False,False
R117451,Card,Christian Herring,Fernandez Inc,richardwilson@lewis-rollins.com,638.1,16-03-2024,False,True
R694154,Card,Tracy Edwards,Espinoza Inc,deborah46@hobbs.com,634.55,09-05-2024,False,False
R650017,Card,Gregory Salazar,Lester Group,ronald16@torres.biz,77.38,15-02-2024,False,False
R427722,Card,Katrina Norman,"Snyder, Riley and Jennings",calebcarter@wood-reed.net,964.69,12-05-2024,False,False
R251367,Card,Ivan Shepard,Moore-Williams,freykiara@green.org,34.32,08-09-2024,True,False
R67497,Card,Tracy Hayes,Kelly Ltd,samantha74@williams.com,191.24,06-05-2024,False,False
R842118,Card,Jacqueline Lara,"Haney, Prince and Tucker",patriciafernandez@green.com,323.95,29-01-2024,False,False
R876565,Card,Julia Nelson,Shaffer Inc,allison88@roberts-foster.org,785.42,01-05-2024,False,True
R177424,Card,Victoria Carpenter,Henderson PLC,tadams@hill-molina.org,470.25,13-09-2024,False,False
R31866,Card,Brent Travis,"Christensen, Morales and Williams",tjohnson@larsen.com,150.88,16-03-2024,False,True
R450639,Card,Justin Burton,"Vaughan, Mejia and Olsen",qperez@thompson.org,280.25,23-05-2024,False,False
R452250,Card,Cameron Lawson,Rosales-Russo,fsherman@bass.com,686.49,30-03-2024,False,False
R76019,Card,John Maxwell,Alvarez and Sons,coreydean@warren.com,597.07,25-08-2024,False,True
R716034,Card,Jennifer Baxter,"Mitchell, Rowland and Ramirez",figueroaangela@taylor.org,892.21,03-04-2024,False,False
R866310,Card,Steven Peterson,Bryan Inc,peterhuang@harrington.org,56.97,05-06-2024,True,False
R757004,Card,Anthony Cruz,Bates-Ruiz,keithhernandez@murray.info,951.49,16-08-2024,False,True
R154813,Card,Maria Bryant,"Summers, Reilly and Glover",martinanita@drake-taylor.biz,205.16,28-09-2024,False,True
R100560,Card,Richard Bush,Freeman-Gonzales,loriarmstrong@rodgers.biz,750.96,05-01-2024,False,False
R55746,Card,Dr. Natalie Olson,"Brown, Cruz and Lewis",rrivera@wilson.com,499.55,09-04-2024,False,True
R930901,Card,Lori Wood,Travis Inc,qnicholson@taylor.com,818.11,02-07-2024,False,False
R46711,Card,Patricia Kelley DVM,Munoz-Smith,sanchezcynthia@fisher-gomez.com,346.68,19-01-2024,False,False
R733973,Card,Steven Watkins,"Haynes, Kelly and Copeland",ltaylor@griffith.net,695.3,11-06-2024,False,False
R240667,Card,Rachel Garcia,Miller-Jones,michaelromero@smith-mann.net,905.32,30-08-2024,False,True
R731514,Card,Taylor Fischer,Campbell Ltd,jennagonzalez@lawrence.com,256.45,25-07-2024,False,False
R416537,Card,Aaron Wyatt,"Hull, Warner and Harper",donaldharris@craig.com,622.29,18-03-2024,False,True
R768354,Card,Megan Evans,Jackson-Alexander,justinbooker@crane.com,378.02,18-08-2024,False,False
R11711,Card,Tracie Gates,Baker-Wolfe,kwilliams@king-whitaker.com,784.39,13-09-2024,False,False
R919960,Card,Elizabeth Barnes,Smith-Powell,james02@dudley-wheeler.org,963.28,31-08-2024,False,False
R247614,Card,Troy Ferguson,Lindsey Inc,victor70@turner.com,445.6,27-06-2024,False,False
R31907,Card,Christina Collins,Yang-Gonzalez,wdavis@johnson.biz,809.84,21-04-2024,False,False
R158417,Card,Jordan Hernandez,"Casey, Rodriguez and Petersen",tommy88@johnson.com,15.76,09-04-2024,False,False
R620855,Card,Nathan Bray,"Ali, Ellis and Gordon",jenkinstimothy@cruz-miller.com,677.69,28-07-2024,False,False
R103173,Card,Todd Maldonado,"Green, Smith and Calhoun",umartinez@strickland.com,214.66,08-06-2024,False,False
R817026,Card,Kenneth Stone,Peck PLC,snyderchristian@anderson.biz,798.53,18-07-2024,False,False
R584036,Card,Lori Jones,Bender-Cabrera,lori30@hansen.com,953.17,15-02-2024,False,True
R375340,Card,Alejandra Wright,Wright LLC,paulcross@floyd.com,989.85,22-06-2024,False,False
R526990,Card,Mary Jackson,"Martinez, Lloyd and Padilla",ohanson@galvan.biz,692.15,11-09-2024,False,False
R690336,Card,Steven Ellis,Evans and Sons,derek33@terrell.com,590.84,02-08-2024,True,False
R773428,Card,Elizabeth Miller,Smith LLC,patriciabriggs@kelly-rojas.com,859.57,24-09-2024,False,False
R357662,Card,Gregory Martin,"Munoz, Chan and Santiago",markthomas@cobb-perkins.com,289.43,22-04-2024,False,False
R691019,Card,Wesley Rose,"Ortiz, Galloway and Perez",johnpatrick@houston.com,164.87,19-05-2024,False,False
R912513,Card,Shane Harvey,Morrison-Sawyer,grantlisa@davis-trevino.com,565.69,07-09-2024,False,True
R545441,Card,Rebecca Newman,Glenn-Brown,jeangray@rollins.org,417.93,01-05-2024,False,True
R960039,Card,Fernando Oconnell,Dalton-Rush,hahnjames@mills.com,21.34,18-05-2024,False,False
R812958,Card,Sarah Baker,Reyes Group,clayton34@kramer.com,190.45,28-06-2024,False,False
R827666,Card,Colin Bowers,"Nelson, Rodriguez and Gilmore",danielrichmond@bennett.org,142.46,20-05-2024,False,True
R810716,Card,Kelly Decker,Wilson-Blake,christopher09@campbell-wilson.net,487.27,19-09-2024,False,False
R820131,Card,Kathleen Patterson,"Travis, King and Flores",madison32@guzman-weaver.com,425.35,10-09-2024,False,True
R379383,Card,Robert Harris,Oneal and Sons,crivera@walker.com,934.95,25-04-2024,True,False
R105972,Card,William Foster,Roberts Ltd,tmorris@bailey.com,424.4,23-05-2024,False,False
R936710,Card,Erika Fox,Jackson-Decker,snash@silva.com,899.01,21-09-2024,False,False
R313360,Card,Sharon Phillips,Harris Inc,othompson@brown-edwards.biz,54.47,07-08-2024,False,True
R461240,Card,Michael Washington,Weber-Johnson,shafferkenneth@simmons-hughes.com,539.49,05-01-2024,False,False
R118303,Card,Audrey Jackson,Carson-Johnson,hayden28@perkins.net,401.83,12-06-2024,False,False
R446906,Card,Jesse Francis,"Young, Walker and Hudson",michellefuentes@moore.org,888.09,18-04-2024,False,False
R669967,Card,Linda Hunter,Tucker Group,haydenpadilla@holland-williams.net,646.28,27-01-2024,True,False
R620380,Card,Ricardo Ramos,"Murphy, Mitchell and Farrell",johnmccormick@bates.com,250.11,30-04-2024,False,False
R836703,Card,Jacob Nichols,"Huber, Peterson and Johnson",christopher92@campbell-cantu.net,602.52,16-05-2024,True,False
R5862,Card,Stacey Wagner,"Robinson, Archer and Garrison",jonescurtis@leonard.com,823.76,03-10-2024,False,True
R582413,Card,Vincent Norris,Pope Inc,holmestracy@smith.com,552.84,10-09-2024,False,False
R363731,Card,Tammy Stone,Hensley-Ortega,alyssa61@hall.net,99.82,09-06-2024,True,False
R200550,Card,Yvette Ward,Rich-Haynes,khill@powers-wilson.com,673.27,17-01-2024,False,False
R650966,Card,Kevin Johnson DDS,Thomas Ltd,kimberlybradley@mclaughlin.net,423.96,17-04-2024,False,False
R491793,Card,Troy Bruce,Rodriguez PLC,jeremy37@rodriguez.com,181.34,03-10-2024,False,False
R858856,Card,Vincent Hunt,"Herman, Young and Walker",kaitlyn21@hunt.com,702.75,25-03-2024,False,False
R116192,Card,Kenneth Myers,Warner-Grant,lrodriguez@king.com,671.12,13-01-2024,False,False
R612573,Card,Jeffery Howard,Bailey Group,nelsoncynthia@schmidt-miller.org,974.03,04-09-2024,False,True
R271341,Card,Jerry Sosa DDS,Stevenson Ltd,lstewart@freeman.com,357.19,05-08-2024,False,False
R55967,Card,Lawrence Colon,Duke-Cox,sextonjacob@ortega.net,884.45,27-07-2024,False,False
R22302,Card,Lisa Mejia,Webb PLC,afitzgerald@adams.biz,445.27,05-09-2024,False,False
R849221,Card,George Simmons,"Waters, Snyder and Young",anitarichards@oliver.info,638.62,28-01-2024,False,True
R873189,Card,Jennifer Chambers,Morton-Armstrong,brandybrown@parker.com,88.11,27-02-2024,False,False
R746355,Card,Jonathan Williams,"Williams, Pearson and Oconnell",andres05@williams.com,933.2,15-08-2024,False,False
R350463,Card,Kathleen Martin,"Wright, Green and Stephens",jenkinsjustin@wilson-robertson.info,258.6,07-07-2024,False,False
R109900,Card,Christian Marshall,Buckley-Meyer,david92@macdonald.com,929.91,10-05-2024,False,False
R462287,Card,Sarah Vargas,Barnett-Holland,woodsjulian@hernandez.com,69.82,19-02-2024,False,True
R520903,Card,Taylor Greene,Johnston Inc,scott84@oliver-carr.com,895.73,19-05-2024,False,False
R90167,Card,Samantha Colon,Lane-Grimes,erika05@gray-barnett.com,23.48,24-02-2024,False,True
R72689,Card,Christopher Oliver,Gonzalez Inc,danielstrickland@byrd.com,722.29,07-03-2024,False,False
R124700,Card,Bryan Moore,Weaver-Allen,mbennett@church-fisher.com,866.97,26-08-2024,False,False
R816949,Card,Kimberly Allen,Wheeler-Martin,parkershelley@kemp.com,906.22,11-08-2024,False,True
R153030,Card,Ernest Davis,"Mejia, Beasley and Webb",batestracey@mcfarland.com,816.33,12-09-2024,False,False
R623085,Card,Frank Banks,Perez Inc,greggreen@holden.com,216.08,17-08-2024,False,True
R830136,Card,Christopher Castillo,"Burton, Black and Taylor",cmahoney@francis-bentley.biz,79.11,08-08-2024,False,False
R717245,Card,Stacey Savage,"Parker, Sanders and Jones",bobby35@cruz.com,398.13,08-05-2024,False,False
R597872,Card,Raymond Roberts,"Myers, Gonzalez and Cooke",wesleymatthews@garcia.org,977.36,30-08-2024,False,False
R389856,Card,Robert Morris,Best-Bush,parkervalerie@meyer-abbott.info,88.09,07-03-2024,False,False
R803051,Card,Lisa Duarte,Hill Group,john36@garcia-ferrell.com,110.59,06-09-2024,False,True
R192071,Card,Jason Robinson,"Joseph, Carlson and Wolfe",fostershelia@aguilar.com,172.34,19-06-2024,True,True
R154800,Card,Elizabeth Carter MD,"Baker, Huynh and Schmitt",hjordan@osborne.info,959.29,16-09-2024,True,True
R3065,Card,Heather Sanders,"Garcia, Warner and Patton",vdurham@rogers.com,209.56,24-02-2024,True,True
R129894,Card,Joseph Bush,"Lee, Golden and Chen",shepherdjennifer@jackson.com,630.86,19-05-2024,False,False
R796612,Card,Oscar Smith,Heath Inc,omcclain@kelly.org,550.67,28-07-2024,False,False
R141709,Card,Emily Scott,Gonzalez-Moyer,barrynicholson@hurley-ramirez.com,426.06,14-03-2024,True,True
R406798,Card,Rebecca Cherry,Melendez-Jackson,tonya41@blackwell-thompson.org,570.34,26-03-2024,False,False
R788368,Card,Victoria Bailey,Hernandez-Miller,david40@wise.biz,867.79,28-03-2024,False,False
R328153,Card,Pamela Brooks,Smith Group,morganadrienne@ellison-mcdonald.com,548.07,17-09-2024,False,False
R487837,Card,Chelsea Mckenzie DVM,Wood-Banks,tina55@cole-bennett.org,124.06,25-07-2024,False,False
R291267,Card,Jennifer Wiggins,Casey-Daniels,jerome07@nichols.net,875.96,24-06-2024,False,True
R943868,Card,Sara Holland,Holland-Harper,aboyer@hall.com,715.6,16-02-2024,False,False
R112227,Card,Samuel Abbott,"Gonzales, Mcdowell and Guerrero",cindyperez@thompson.com,782.49,05-08-2024,False,False
R120855,Card,James Norris,"Jackson, White and Weaver",thomas71@huber.com,805.65,06-06-2024,False,True
R857590,Card,Daniel Cole,Stevenson-Conley,delgadothomas@cook.net,688.83,23-01-2024,False,False
R571164,Card,Christopher Lara,Hickman LLC,andreawright@thompson-brown.biz,438.9,20-07-2024,False,True
R530396,Card,Jeffery Johnson,Wiley PLC,tanner81@ryan.com,221.49,07-01-2024,False,True
R454124,Card,Joshua Hammond,Huang LLC,pdonaldson@bishop.info,253.24,20-04-2024,False,False
R981607,Card,Kristin Parker,Watkins-Clark,kimberly58@scott-mendez.info,626.41,06-02-2024,False,True
R756585,Card,Nicole Curtis,"Frazier, Turner and Campbell",justin58@wheeler.com,865.39,28-01-2024,False,False
R327873,Card,Natalie Williams,Fisher LLC,rduffy@burnett-tanner.com,566.1,06-03-2024,True,True
R747679,Card,Jenny James,Bennett Inc,tlewis@murphy-barnett.net,465.97,07-04-2024,False,False
R654846,Card,Catherine Johnson,Rangel Group,elliotttamara@ramsey.com,77.16,18-01-2024,False,True
R814024,Card,Scott Smith,Gutierrez-Lamb,mbaker@rodriguez-jefferson.net,284.51,31-08-2024,False,False
R311173,Card,Joseph Martinez,Sawyer LLC,walshbrittney@anderson-small.org,77.91,08-08-2024,False,False
R475968,Card,Lisa Harris,Park Inc,psloan@williams-holt.com,817.74,02-04-2024,False,False
R332582,Card,Alexander Melton,"Ortiz, Andrews and Barker",chad26@tucker.com,169.27,18-06-2024,False,True
R429034,Card,Maria Jones,"Carlson, Thompson and Moore",kellie20@grant.com,716.66,28-06-2024,False,False
R802510,Card,Sara Harvey,White and Sons,collinsjennifer@ruiz-garcia.com,506.08,27-08-2024,False,False
R709394,Card,Brianna Vasquez,Coleman-Wright,katherinerogers@burton.com,811.12,25-08-2024,False,True
R916103,Card,Mrs. Veronica Frank,Hebert and Sons,raymond64@brown-henderson.com,962.29,04-09-2024,False,False
R96749,Card,Pamela Hernandez,Harvey-Riley,colleen62@bryan.com,103.5,20-08-2024,False,False
R493047,Card,Matthew Morales,Lewis-Stout,bassjames@adams.com,224.35,13-02-2024,True,True
R768001,Card,Jason Hardy,Weaver Ltd,jeremy76@gonzalez.com,212.87,06-08-2024,False,False
R42054,Card,Mary Martin,Soto-Miller,sparker@johnson-gonzalez.com,515.7,19-02-2024,True,False
R633066,Card,John Johnson,Riley Inc,marcuscarpenter@krause.com,72.63,10-07-2024,False,False
R167409,Card,Amy Terry,Olson-Gonzalez,comptonandrew@parker-hicks.info,377.4,01-09-2024,False,False
R570502,Card,Cameron Davis,Church and Sons,westsandra@pratt-hayes.com,546.98,01-07-2024,False,False
R968371,Card,Hannah Jordan,Gould-Young,vanessafry@nguyen.info,614.67,24-06-2024,False,False
R392263,Card,Max Mckay,Perez-Cain,robert61@reed-collins.com,566.59,04-05-2024,False,False
R698501,Card,Peter Hill,"Maynard, Singh and Le",colonelizabeth@chambers.com,30.11,29-04-2024,False,False
R332642,Card,Lindsay Kennedy,Sullivan Inc,juanward@campbell.com,682.33,31-07-2024,False,False
R426962,Card,Michael Vargas,"Cummings, Wolf and Bishop",edward55@howell-hawkins.biz,822.23,15-08-2024,False,False
R906441,Card,Julia Brennan,Cordova-Robertson,maria81@vargas.com,298.6,04-03-2024,True,False
R617078,Card,John Parsons,Williams LLC,wellslauren@reed-cohen.com,853.64,29-03-2024,False,False
R473306,Card,Michael Harris,Ramirez and Sons,jonesemily@murphy-young.biz,328.63,27-08-2024,False,False
R104663,Card,Michael Hampton,Lang-Dixon,weaverlisa@peterson.com,679.88,15-05-2024,False,True
R734179,Card,Margaret Ross,James-Santiago,tpark@harris.net,799.51,10-09-2024,False,False
R790586,Card,Pamela Riggs,Dixon-Salinas,ydavis@jones.com,878.45,24-03-2024,False,False
R356214,Card,Randall Mendoza PhD,"Lam, Graham and Rice",xmiller@wright-frost.com,997.12,23-05-2024,False,False
R771702,Card,Taylor Willis,Mills LLC,phillipsbenjamin@davis.info,672.24,11-05-2024,False,False
R903040,Card,Lawrence Dougherty,Klein-Brown,vdominguez@moore-newman.biz,231.64,23-08-2024,True,False
R121329,Card,Daniel King,Miller and Sons,biancagood@walker.com,33.21,28-06-2024,False,True
R913657,Card,Cynthia Smith,Gould-Santos,margaretherring@bryant.com,971.49,12-09-2024,False,True
R561365,Card,Alec Jackson,Barnes LLC,bradley92@hamilton-roach.biz,496.01,20-08-2024,False,True
R743398,Card,Melinda Esparza,"Fisher, Martin and Gibbs",nelsonantonio@lane-ellis.com,297.47,14-01-2024,False,False
R704533,Card,Sarah Hurley,"Horn, Powell and Morris",gonzalezpatricia@palmer.com,689.95,07-05-2024,False,False
R912149,Card,Haley Davis,Dalton-Grant,qnelson@patel.biz,496.59,24-01-2024,False,False
R264511,Card,Matthew Hodges,Smith-Alvarez,erica26@freeman-lucas.com,770.35,07-09-2024,False,False
R932513,Card,Patrick Hodge,"Zimmerman, Lopez and Holt",wnelson@west.com,694.74,27-05-2024,True,False
R473735,Card,Dr. Patrick Johnson,Anderson-Copeland,shannonpetty@kim-warren.biz,260.68,27-03-2024,False,False
R209898,Card,Debra Johnson,"Rodriguez, Cowan and Davis",harrisbryan@garner-ramirez.com,925.73,10-09-2024,False,False
