receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R37713,Card,Brandon Beck,Jackson Group,dsnow@kennedy.com,242.38,2024-01-24,False,False
R173762,Cheque,Brandon Hernandez,"Norton, Villanueva and Adams",lcampbell@walker.biz,306.33,2024-03-25,False,False
R654235,Cheque,Kelly Kennedy,"Ramos, Fox and Snow",lwhite@wheeler.org,170.99,2024-03-23,False,True
R631240,Cheque,Sarah Cooper,"Ramsey, Rollins and Meyers",derrick88@wolfe.com,363.64,2024-04-23,False,False
R492072,Cheque,Dawn Washington,Nelson and Sons,matthew81@williams.org,893.37,2024-08-18,False,True
R802678,Card,Christopher Levine,"Sullivan, Hansen and Smith",garciasarah@english.com,503.72,2024-02-10,False,True
R761272,Card,Peter Fields,Ross-Page,fullershawna@campbell.com,202.21,2024-05-01,False,False
R229178,Card,Bobby Lee,"Anderson, Rivera and Ortiz",michaelnichols@kelly.net,716.54,2024-01-05,False,False
R66056,Card,Christopher Burns,Edwards Inc,rodriguezjulie@larson.com,778.89,2024-01-01,False,False
R856012,Card,Jennifer Wilson,Brown PLC,riostravis@harmon.com,278.08,2024-04-28,False,False
R172763,Cheque,Monica Munoz,Cox LLC,nicole57@thomas.biz,455.96,2024-06-05,False,False
R125907,Card,Stephanie Barrett,Hernandez-Jones,romerodonald@potter-trujillo.com,912.62,2024-07-21,True,False
R954114,Card,Christopher Kim,Martinez Inc,kellerglen@spence-wolfe.net,964.93,2024-09-18,False,False
R283248,Card,Randy Hicks,"Romero, Owens and Jensen",jthomas@hall-jones.com,526.64,2024-09-06,False,False
R83003,Card,Christopher Riley,"Cherry, Sanders and Lawson",ryan83@meadows.net,940.77,2024-04-12,False,False
R121202,Card,Sarah Carr,Mcdonald LLC,michael02@berry.com,375.4,2024-01-13,False,False
R487494,Cheque,Tyler Gutierrez,Rogers-Liu,glassjeanne@robles.com,510.78,2024-04-15,False,False
R626637,Card,Nicole Morgan,"Taylor, Smith and Coleman",hklein@rogers-novak.net,279.55,2024-06-18,False,True
R72995,Card,Stephanie Fisher,Simmons-Thomas,michellebowers@pearson.com,890.3,2024-08-19,False,False
R805484,Cheque,Cheryl Johnson,Garcia LLC,codyjones@lopez.net,109.16,2024-02-08,False,False
R498617,Cheque,Catherine Ferguson,Thompson-Mason,kristina73@hicks.com,217.08,2024-09-28,False,False
R160307,Cheque,Theresa Phillips,Evans-Park,evan93@brown.com,369.46,2024-06-02,False,False
R657794,Card,Misty Anderson,Wheeler Group,michaelwashington@baker-zimmerman.net,677.92,2024-02-18,False,False
R8952,Cheque,Jerry Dunn,"Martinez, Hancock and Ramirez",dmelendez@potter.com,561.15,2024-05-10,False,False
R826764,Cheque,Austin Soto,White-Pena,cgarrett@wilkerson.net,322.92,2024-06-15,False,False
R170403,Cheque,Michael Jordan,Patterson-Walker,swilson@webster-pacheco.com,499.28,2024-03-19,False,False
R282135,Cheque,Tanya Austin,"Scott, Odom and Delgado",johnsonanna@clark.com,956.35,2024-01-19,False,False
R276003,Cheque,Christie Simpson,Leonard Group,aarongreen@martinez-anderson.com,560.39,2024-08-29,False,False
R971304,Card,Ashley Hansen,"Wheeler, Wilson and Gonzalez",scottcontreras@caldwell.com,651.02,2024-02-25,False,False
R784526,Cheque,Robert Nelson,"Oliver, Miller and Ponce",johnmiller@baker.org,342.49,2024-09-14,False,True
R902060,Card,Alison Lee,Boyd LLC,npacheco@king.com,136.7,2024-05-19,False,False
R177962,Card,Ryan Blake,Ortiz and Sons,joelfletcher@valdez-moreno.com,617.9,2024-07-05,False,False
R556657,Cheque,Gabriella Brown,Johns-Kelley,phillipspaul@montoya.info,37.34,2024-08-30,False,False
R50632,Card,Jennifer Thompson,Salas-Soto,adam72@johnson.org,77.16,2024-09-09,False,False
R340099,Cheque,Tammy Williamson,"Cooper, Davis and Miller",glenn88@parks-bowen.info,534.13,2024-06-09,False,True
R918546,Cheque,George Waters,Taylor-Warren,charles59@johnson.com,780.63,2024-04-22,False,False
R1429,Cheque,Rebecca Murray,Reilly Ltd,nparker@maldonado-gray.com,688.77,2024-07-29,False,True
R739255,Cheque,Loretta Gray,Tate-Morales,chandlercraig@mendez-cole.org,558.03,2024-01-10,False,True
R466470,Cheque,Jessica Johnson,Reyes-Miller,nathaniel99@nunez-herrera.com,792.94,2024-07-24,False,False
R98315,Cheque,Mario Bautista,Bryant and Sons,stephanie48@perez.com,88.11,2024-06-16,False,False
R580846,Card,William Dillon,"Walker, Melton and Smith",amorgan@cox.info,411.68,2024-02-27,False,False
R106438,Card,Mario Warner,Floyd Ltd,khampton@obrien-morris.net,601.12,2024-02-26,False,False
R645732,Card,Jeffrey Lawrence,Rhodes Ltd,taylorbrown@nash-short.com,248.25,2024-07-30,False,False
R578104,Card,Ann Davidson,Thomas-Munoz,stevenparsons@garza-wells.com,580.42,2024-09-09,True,False
R433035,Card,Brett Green,"Reeves, Mendoza and Bailey",baileymitchell@chapman.com,143.92,2024-07-18,False,False
R844487,Card,Karen Douglas,"Russell, Hunter and Holder",smithjorge@davis-george.org,157.29,2024-05-02,False,False
R997773,Card,David Wiggins,Ross Group,williamskelly@gregory-roberson.com,240.83,2024-03-21,False,False
R542818,Cheque,Robert Fernandez,"Frazier, Bowman and Wells",sarah54@serrano.biz,178.91,2024-06-26,False,True
R826680,Card,Allen Montgomery,"Yoder, Frank and Bates",roy31@davis-lopez.com,154.33,2024-05-23,False,False
R270177,Card,Donald Murphy,"Morris, Santiago and Davies",brian02@lutz.biz,745.75,2024-02-23,False,True
R810618,Card,Cathy Rose,Martinez Group,hjohnson@larson.biz,647.26,2024-06-21,False,True
R954499,Card,Erika Haas,Anderson Inc,kellyjacob@adams.info,444.99,2024-07-07,False,False
R423730,Card,Kimberly May,Hoffman-Elliott,hross@hines.net,244.98,2024-07-07,False,False
R669151,Cheque,Jacqueline Moran,Wilson-Johnson,amygreene@fowler.com,598.84,2024-05-06,False,False
R181811,Card,Johnny Hinton,Harper-Zhang,brockmisty@cunningham.com,72.05,2024-02-02,False,True
R913309,Card,Tiffany Simon,"Merritt, Graves and Klein",robertsonjessica@galloway-bell.biz,922.91,2024-07-19,False,False
R641312,Card,Lisa Jones,King Group,waltersgina@harris.com,802.81,2024-01-30,False,False
R603673,Card,Lauren Marshall,Horn-Morris,meadowsjames@cox.com,224.66,2024-09-19,False,False
R414011,Cheque,Jeffrey Ford,"Sharp, Snyder and Roberts",manncarolyn@morgan.biz,612.96,2024-02-26,False,False
R22348,Card,Susan Rowe,Robinson-Serrano,daniel35@camacho.com,556.76,2024-03-31,False,False
R98036,Card,Teresa Barrera,"King, Cruz and Kerr",browndeborah@lowery.com,938.52,2024-06-02,False,False
R500026,Cheque,Emily Johnson,Jones and Sons,martinstephanie@benitez.com,993.53,2024-04-21,False,True
R474078,Cheque,Stacy Johnson,"Knight, Williams and Benson",caseydavid@hendrix.com,254.32,2024-09-10,False,False
R528012,Cheque,Franklin Williams,Miller-Greene,ganderson@cook.com,510.62,2024-05-17,False,False
R947665,Card,Gary Cameron,Thomas Ltd,zallen@flores.com,78.1,2024-07-05,False,False
R182461,Cheque,James Martinez,Garcia-Diaz,xeverett@robinson-stanton.org,141.36,2024-03-20,False,False
R230714,Cheque,Megan Reyes,"James, Weber and Cisneros",xaustin@miller.biz,46.5,2024-04-01,False,False
R501771,Card,Maria Watson,"Adkins, Mckinney and Price",christopherwalker@morton.com,63.39,2024-07-10,False,False
R522296,Cheque,Jordan Thomas,Price-Colon,hmorgan@grant-alexander.org,643.77,2024-07-08,False,False
R883360,Cheque,Melissa Johnson,"Gonzalez, Weaver and Jones",gsmith@horne.com,956.98,2024-06-25,True,False
R925627,Cheque,Jordan Lane,Jenkins Ltd,tjohnson@chambers.net,464.68,2024-07-22,False,True
R249751,Cheque,Robert Peterson,Adkins-Gonzales,hillaimee@williams.com,346.85,2024-01-29,False,False
R649834,Cheque,Olivia Dunn,"Carter, Powell and Martinez",edwardstracy@singleton-snyder.com,935.52,2024-04-15,False,False
R21242,Card,Dustin Wright MD,Walters Group,woodmatthew@silva.net,848.17,2024-05-08,False,False
R673649,Card,Jessica Thornton,"Blevins, Whitaker and Dorsey",natasha50@gates-simon.com,348.89,2024-02-08,False,False
R901382,Cheque,Anthony Fowler,"Caldwell, Wright and Sims",aprilmendoza@greene.net,662.69,2024-05-17,False,False
R387841,Cheque,Jordan Caldwell,"Henderson, Patel and Cowan",manderson@henry.com,518.42,2024-04-12,False,False
R370929,Cheque,Mrs. Sharon Garcia,"Mosley, Oneill and Johnson",rjimenez@romero-brown.com,812.72,2024-06-06,False,True
R751978,Cheque,Stephanie Stanley,"Johnson, Meyer and Sharp",logan98@thompson.org,899.35,2024-08-25,False,False
R698299,Card,Elizabeth Hammond,Davis and Sons,thomas39@love.com,655.41,2024-06-07,False,False
R970805,Cheque,Mark Park,"Bell, Ruiz and Brown",kathleen80@whitehead.com,354.58,2024-04-12,False,True
R525503,Card,Benjamin Branch,Robles Ltd,brianbailey@vaughan.info,351.7,2024-08-15,True,False
R277846,Card,Christina Lawrence,Washington LLC,bakeremily@meyers.com,798.16,2024-09-18,False,True
R776302,Card,Nicole Baker,Cox PLC,christine82@ramirez.biz,592.77,2024-03-29,False,False
R157579,Cheque,Cynthia Sanchez,"Stephens, Stephens and Stout",keith35@bennett.net,581.02,2024-08-16,False,False
R605346,Card,Jessica Kelley,"Alvarez, Morris and Ferguson",oflores@taylor-black.info,592.0,2024-01-02,False,False
R449254,Cheque,Lisa Stark,Barr Group,zdavenport@keith.org,503.61,2024-02-06,False,False
R199493,Cheque,Jamie Lewis,Alvarado PLC,gonzalesgloria@foster.com,963.38,2024-03-16,False,False
R326299,Cheque,Christine Ramirez,Johnston Inc,kelly61@mendoza.net,415.93,2024-05-16,False,False
R987390,Cheque,Matthew Diaz,Fleming-Black,wgarcia@harrison.info,773.06,2024-04-30,False,False
R828216,Cheque,David Buchanan,Owens Inc,stephensmarilyn@benson-peters.com,216.35,2024-03-16,True,False
R766947,Card,Christine Rogers,"Molina, Wood and Vang",tinaking@smith.com,377.57,2024-04-14,False,False
R461305,Cheque,Lindsey Martinez,"Marshall, White and Parker",jmoran@alexander.com,52.03,2024-06-21,False,False
R729956,Cheque,Jonathan Mckinney,Mcintosh PLC,chrisdavis@brown.org,84.18,2024-08-21,False,False
R435199,Card,Clinton Fox,Harris and Sons,jennifer84@cardenas-brown.com,114.22,2024-04-11,False,False
R192089,Card,Kathy Bailey,Johnston-Gray,bookermatthew@chan.com,343.52,2024-07-23,False,False
R704998,Cheque,Isaac Watts,Sharp Ltd,beasleycolleen@foster.info,149.82,2024-04-16,False,False
R548656,Cheque,Katie Campbell,Frost Inc,mosescourtney@santos-finley.info,101.74,2024-07-06,False,False
R341153,Card,Tanya Peters,Anderson-Monroe,pwhite@payne-perez.com,825.64,2024-07-31,False,True
R263395,Card,Christina Lopez,Ortiz-Perkins,judy00@thompson.com,510.65,2024-02-18,False,False
R714830,Cheque,Mr. John Jacobs,"Ortega, Watson and Rivas",chasekevin@fisher.com,192.76,2024-07-17,False,False
R397627,Card,Christian Johnson,"Paul, Lee and Thompson",ralph66@frost-jenkins.biz,483.9,2024-08-26,False,True
R577475,Card,Scott Bush,"Hansen, Wright and Mcknight",barnettpatricia@mooney-dickson.com,693.42,2024-07-25,False,False
R72654,Card,James Nguyen,"Christensen, Noble and Carney",jrogers@gilbert.com,292.76,2024-06-05,False,False
R246851,Card,Lynn Richardson,Golden-Reyes,justin75@clements.net,15.92,2024-05-14,False,False
R879020,Cheque,Misty Rogers,"Garza, Warner and Trevino",sharpdarlene@cowan.com,471.22,2024-02-28,False,False
R377674,Card,Mr. Albert Melendez,Foster-Norman,smithjose@patterson.biz,212.95,2024-02-11,False,False
R426139,Card,Nancy Pratt,Stevens-Peterson,wallsrobert@adams.com,475.33,2024-03-16,False,False
R865752,Card,Barbara Benson,Wilson LLC,donnacook@young-arnold.com,936.89,2024-02-03,False,False
R360316,Cheque,Adrienne Maynard,Harper-Perez,tonycole@atkins.org,329.16,2024-05-10,False,False
R946061,Card,Stephanie Hoover,"Thompson, Tran and Davis",ronald71@king.com,639.08,2024-06-03,False,False
R331127,Cheque,Guy Collins,"Bailey, Horton and Mccall",johnrogers@parsons.com,195.91,2024-06-25,False,False
R115022,Cheque,Robin Kelly,Robles-Spears,christine99@olsen-boyle.com,941.57,2024-09-01,False,False
R528112,Cheque,Ethan Forbes,Anderson-Branch,sross@palmer-stark.com,764.28,2024-01-26,False,True
R272221,Card,Lawrence Roberts,Casey-Graves,diazelizabeth@taylor-walls.com,83.24,2024-06-21,False,False
R432187,Card,Susan Farrell,Moore-Hawkins,yvonnemiddleton@daniels-arnold.com,32.78,2024-05-24,False,True
R446104,Cheque,Craig Salas,Parker Ltd,steven66@west-bartlett.com,27.11,2024-07-02,False,False
R695903,Cheque,Darrell Stephens,"Turner, Williams and Garcia",xbaker@higgins-miller.com,496.95,2024-02-03,False,False
R549061,Card,Tami Gregory,Lopez-Bean,santiagomaria@hoffman.com,650.45,2024-07-12,False,True
R509401,Card,Autumn Wilson,Lyons Group,ugreen@berg-turner.com,578.34,2024-06-26,False,True
R365623,Card,Jennifer Mathews,Moreno-Jarvis,farnold@hopkins-moore.com,564.53,2024-09-03,False,False
R303769,Cheque,Jason Russell,"Jennings, Webb and Gross",reesemegan@wells.net,771.28,2024-06-15,False,False
R614285,Card,Richard Clark DDS,Rodriguez and Sons,meganhughes@olsen.com,224.48,2024-06-03,False,False
R407146,Card,Emma Christian,Jackson LLC,jamie34@perez.com,488.41,2024-04-04,False,False
R587097,Card,Mark Galvan,"Cherry, Smith and Garcia",zgates@farley.com,13.01,2024-05-17,False,False
R284505,Card,Tracy Griffith,"Black, Knight and Cain",logan45@hunter.org,908.01,2024-02-18,False,True
R278781,Cheque,Kelly Perez,"Marquez, Jackson and Mora",klewis@hughes.com,929.02,2024-08-23,False,False
R56886,Card,Melissa Wagner,"Williams, Bernard and Everett",kvance@duncan-lewis.info,699.09,2024-08-26,False,False
R635674,Cheque,Gina Dunn MD,Campbell Ltd,jacobsonralph@austin.org,795.4,2024-04-09,False,True
R214262,Cheque,Kelly Walker,Stewart LLC,robert55@jones.com,703.62,2024-02-26,False,False
R133453,Card,Bruce Gregory,Hogan Group,paulthompson@robinson.com,176.79,2024-06-19,False,False
R350107,Card,Richard Johnson,Fuller PLC,stephanieparker@stewart.com,180.44,2024-02-04,False,False
R471244,Cheque,Mark Kidd,Underwood PLC,howardjessica@moore-gomez.info,214.48,2024-07-28,False,False
R772660,Cheque,Vicki Melendez,York-Nelson,heatherdyer@williams.com,150.41,2024-03-06,False,False
R500956,Card,Brianna Phillips,"Robbins, Rodriguez and Christensen",david74@potts.net,577.81,2024-06-26,False,False
R643012,Cheque,Audrey Phillips,"Garza, Branch and Ramos",williamsjeffery@gonzalez.com,109.45,2024-09-11,False,False
R815189,Card,Amber Santiago,Robinson-Elliott,christinepierce@osborne.net,843.26,2024-07-14,True,False
R234387,Cheque,Juan Aguirre,"Dickerson, Hawkins and Owens",wpeterson@stout.com,537.41,2024-09-10,False,False
R477453,Cheque,Gwendolyn Harris,Barnes-Johnson,contrerasbreanna@dickerson.net,787.87,2024-04-01,False,False
R358424,Cheque,Brandon Swanson,Wiley Inc,george89@robinson.com,709.08,2024-01-16,False,False
R798567,Cheque,Megan Perez,"Norris, Williams and Shaw",ncruz@franco.net,174.62,2024-09-04,False,False
R52460,Cheque,Julia Jones,Harrison and Sons,timothydickerson@miller-oliver.com,247.25,2024-01-17,False,False
R423803,Cheque,Ronald Moreno,Marshall-Padilla,johnsonpaul@jackson-castaneda.net,238.57,2024-09-17,False,False
R422055,Card,Miguel Jenkins,Taylor-Ellis,fdalton@cline-wilkerson.org,95.58,2024-03-26,False,False
R2891,Card,Timothy Ward,"Wilkerson, Campbell and Barker",paul63@smith.biz,347.9,2024-09-30,False,False
R888340,Card,Joshua Johnson,"Walton, Vincent and Smith",denise71@lane.info,29.9,2024-01-21,False,False
R54102,Cheque,Jeffrey Sherman,Robertson-Glenn,kelseythomas@wade.com,114.95,2024-09-07,False,False
R714902,Card,Paul Blake,"Mason, Powers and Johnson",martinezkevin@davies-wilson.com,363.93,2024-06-08,False,False
R509564,Card,James Mcdonald,"Delgado, Beck and Holloway",rrobertson@weaver-chang.com,754.09,2024-08-31,False,False
R524080,Cheque,Tabitha Chase,Combs-Reynolds,tuckeranna@francis.com,648.84,2024-02-28,False,True
R374236,Cheque,Sarah Wilson,Brown Inc,elizabeth35@rodriguez.net,731.51,2024-08-16,False,False
R946727,Cheque,Kathleen Wall,"Donovan, Love and Cain",hammondbrent@mcdaniel-thompson.com,795.3,2024-08-26,True,False
R602962,Cheque,Sarah Evans,Roberts-Cohen,hperry@valencia-robinson.com,402.63,2024-07-02,True,False
R465009,Card,Stephanie Wong,Mcgee-Brown,natasha88@howe.com,731.56,2024-01-26,False,False
R453000,Card,Kimberly Henson,Nguyen-Watson,barry32@barrett.com,258.38,2024-02-11,False,False
R694607,Cheque,Brian Henderson,Gonzalez-Horn,alan77@bishop-hunt.info,34.23,2024-05-22,False,False
R668669,Cheque,Bobby Jackson,"Watson, Ward and Leon",stevenjohnson@combs.org,410.42,2024-05-13,False,False
R347640,Cheque,Michael Nielsen,Hernandez-Taylor,ecarter@hood.net,169.55,2024-06-16,True,False
R97738,Card,Ryan Cook,Clark-Martinez,rivaslindsay@long-russell.com,700.58,2024-02-25,False,False
R799748,Cheque,Mr. Michael Vaughn,Spencer Inc,ericajohnson@neal.biz,121.94,2024-04-20,False,False
R66426,Card,Douglas Barnett,Freeman-Nelson,williestephenson@burton.com,943.59,2024-03-27,False,True
R750742,Cheque,Jennifer Miller,Williams PLC,amandaguzman@oconnell.com,824.66,2024-05-06,False,False
R599436,Card,Alexander Deleon,Garcia-Gray,mjohnson@craig.com,903.8,2024-01-16,False,False
R518888,Cheque,Nicholas Villarreal,"Stout, Molina and Diaz",smithjennifer@foster.com,370.39,2024-05-03,False,False
R941289,Cheque,Brittany Deleon,"Schneider, Johnson and Brown",uvazquez@owens-newman.com,317.79,2024-01-09,False,False
R663686,Card,Eric Figueroa,"Bush, Olson and Fox",bsmith@kim.com,795.44,2024-07-16,False,False
R633969,Cheque,Erin Jones,Day-Fox,rskinner@jordan-diaz.com,904.43,2024-05-06,False,False
R994958,Cheque,Shirley Rice,Griffin-Hill,carlos03@hoffman.biz,947.6,2024-02-13,True,False
R36337,Cheque,Tina Rush,Russell Inc,fergusonadrian@david.com,761.08,2024-07-27,False,False
R668888,Card,Donald Rodriguez,"Hill, Jackson and Morris",nburnett@stewart.info,981.25,2024-03-06,False,False
R277164,Card,Sandy Briggs,Gregory-Wright,elizabeth88@gray.com,295.67,2024-04-07,False,False
R705949,Card,Michael Watson,Grant-Powell,fchambers@cook.com,712.4,2024-04-23,False,False
R591423,Card,Jacob Jacobs,Ramos and Sons,morrowstephen@farmer.info,837.49,2024-05-09,False,False
R905089,Card,Trevor Davis,George LLC,scott44@simmons-patterson.com,911.75,2024-08-30,False,False
R637243,Cheque,Patricia George,"Davis, Villanueva and Arnold",armstrongdale@phillips-nguyen.net,543.77,2024-01-11,False,False
R858657,Card,Katie Stewart,Kerr-Reid,scastaneda@ford.net,876.91,2024-09-29,False,False
R591453,Card,Gregory Austin,"Hess, Garcia and Hernandez",dennis71@harris.net,430.83,2024-06-23,True,True
R821374,Card,Christopher Osborn,Ferguson-Barker,kathy38@wood.org,435.09,2024-04-17,False,False
R573386,Cheque,Matthew Martin,Gray-Smith,melinda66@lawson-edwards.com,541.0,2024-03-01,False,False
R273519,Cheque,Monica Mcdonald,Figueroa-Gillespie,andersonnatasha@glover.biz,135.11,2024-04-18,False,False
R769630,Card,Tonya Lawrence,Reeves-Zhang,rwells@tran.biz,941.63,2024-07-06,True,False
R353372,Card,Caleb Everett,"Pace, Harris and Smith",gjensen@lawson-johnson.biz,710.59,2024-09-18,True,False
R773523,Cheque,Jill Robbins,Fox-Hernandez,gibsonjennifer@miller-wright.com,349.08,2024-09-27,False,False
R414338,Cheque,Joshua Hull,"Mejia, Glenn and Jensen",ywoods@jackson-phillips.com,928.94,2024-01-03,False,True
R348614,Card,Jon Mack DVM,Golden and Sons,matthew24@burke-carlson.net,873.12,2024-08-24,False,False
R881959,Card,Misty Stevens,"Erickson, Wright and Roman",jay84@sanchez-rivera.com,781.16,2024-07-29,False,False
R134585,Cheque,Abigail Wong,Peterson and Sons,wthomas@nelson-collins.com,742.68,2024-09-22,False,True
R116747,Cheque,Garrett Wilson,Lopez-Carey,stevenorozco@harper.com,380.55,2024-06-01,False,False
R136084,Cheque,Cassandra Rich,Baker-Montes,smithjustin@mills.com,88.23,2024-01-13,False,False
R233439,Cheque,Susan Gonzalez,Williams Group,jeffery80@parker.biz,571.88,2024-02-29,False,True
R915604,Cheque,Jessica Williams DDS,Burke-Henderson,sarahtyler@cabrera-edwards.com,69.63,2024-04-09,False,False
R220865,Cheque,Marvin Scott,Grant Ltd,williamsvicki@clark.com,130.66,2024-08-02,False,True
R947699,Card,Kelsey Christian,Holder-Johnson,lawrencestephen@sandoval-whitehead.com,400.39,2024-05-13,False,False
R489337,Cheque,Kimberly Goodman,Pierce-Vaughn,tracyhall@davis.com,789.6,2024-08-28,False,True
R100928,Cheque,Joe Perez,Andrews-Rogers,cmoore@hudson.net,440.63,2024-04-01,False,False
